product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
2205,Vòng tay c?p handmade v? ch?ng ?áng yêu - A,0.31,450000,650000,231,1,80,Ph? ki?n khác,12
2206,Vòng tay c?p handmade v? ch?ng ?áng yêu - B,0.31,159000,230000,168,1,80,Ph? ki?n khác,12
2207,Vòng tay mã não m?nh H?a 1374 HNJ - ??,,,540000,117,1,80,Ph? ki?n khác,12
2208,Tròng kính râm cho m?t c?n Double Shield C3414 b?n to - ?en,,,540000,177,1,80,Ph? ki?n khác,12
2209,N??c hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 100ml (Cao),0.15,350000,410000,251,1,100,Ph? ki?n khác,12
2210,N??c hoa nam AHAPERFUMES Aha909 - Acqua For Men Bvlgari 100ml (Cao),0.21,1200000,1519000,122,1,80,Ph? ki?n khác,12
2211,Dây chuy?n c?p Boy & Girl ?áng yêu - ?en,0.34,165000,250000,178,1,80,Ph? ki?n khác,12
2212,Combo 3 ?ôi g?ng tay ?ng x? ngón Aqua.X,0.43,95000,168000,325,6,80,Ph? ki?n khác,12
2213,Combo 2 vòng tay th?y th?,0.31,910000,1319000,160,8,90,Ph? ki?n khác,12
2214,N??c hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 30ml,0.34,159000,240000,149,2,80,Ph? ki?n khác,12
2215,Nh?n nam b?c 925 nam tính - Tr?ng,0.32,303000,446000,292,8,80,Ph? ki?n khác,12
2216,Vòng tay mã não m?nh H?a 1565 - ??,0.21,1200000,1519000,122,1,80,Ph? ki?n khác,12
2217,Combo 2 cà v?t nam tính,0.3,2110000,3014000,114,1,80,Ph? ki?n khác,12
2218,G?ng tay nam ELMI da dê EGM75 - ?en,0.41,95000,160000,315,1,80,Ph? ki?n khác,12
2219,Vòng Tay Trang S?c M?nh M?c 1648 - Xanh,0.22,710000,910000,145,3,80,Ph? ki?n khác,12
2220,N??c hoa nam AHAPERFUMES Aha898 - Dunhill London 80ml,0.21,760000,962000,260,1,80,Ph? ki?n khác,12
2221,L?c tay ?á th?ch anh tóc ?? 4-6ly - Nâu ??,0.3,610000,875000,117,1,80,Ph? ki?n khác,12
2222,Nh?n c?p tình nhân Romantic - Tr?ng,0.37,1210000,1921000,212,1,80,Ph? ki?n khác,12
2223,Dây chuy?n c?p Star cá tính - ?en,0.25,1510000,2013000,272,1,80,Ph? ki?n khác,12
2224,Vòng tay Phong th?y mã não m?nh M?c 1575 - Xanh,,,690000,192,1,80,Ph? ki?n khác,12
2225,N??c hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 100ml (Vuông),0.4,320000,533000,232,1,80,Ph? ki?n khác,12
2226,Vòng tay ?á granat 8-10ly - ??,0.29,139000,195000,177,1,80,Ph? ki?n khác,12
2227,T? h?u trên g?y nh? ý ?á m?t h? vàng,0.48,260000,500000,140,1,80,Ph? ki?n khác,12
2228,Chu?i ?á Tourmaline 3-4ly,0.31,159000,230000,201,1,80,Ph? ki?n khác,12
2229,L?c tay ?á m?t h? kh?c r?ng 12ly - Vàng,,,540000,199,1,80,Ph? ki?n khác,12
2230,L?c tay th?ch anh tím d?p - Tím,0.34,135000,205000,278,5,84,Ph? ki?n khác,12
2231,L?c tay ?á m?t h? kh?c th?n chú 14ly - Vàng,,,300000,244,1,80,Ph? ki?n khác,12
2232,Combo 2 cái áo m?a cánh d?i ti?n l?i,0.36,418000,653000,145,1,80,Ph? ki?n khác,12
2233,Vòng tay ?á th?ch anh tóc ?? 10-11ly - Nâu ??,0.48,110000,210000,266,1,80,Ph? ki?n khác,12
2234,L?c tay th?ch anh tóc vàng h?t ki?u - Vàng,,,480000,214,1,80,Ph? ki?n khác,12
2235,Combo 2 vòng tay ?á mã não nhân t?o - ?en,0.5,120000,240000,159,1,80,Ph? ki?n khác,12
2236,Vòng tay ?á c?m th?ch hoa h?ng - Xanh lá,0.29,1360000,1915000,254,1,80,Ph? ki?n khác,12
2237,L?c tay Th?ch Anh tím h?t d?p ki?u - Tím,0.36,120000,188000,309,5,80,Ph? ki?n khác,12
2238,G?ng tay nam ELMI da dê EGM71 - ?en,0.15,350000,410000,202,1,80,Ph? ki?n khác,12
2239,N??c hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 30ml,0.28,610000,847000,175,1,80,Ph? ki?n khác,12
2240,Combo 2 kh?n tay nam n? sang tr?ng,0.36,550000,855000,210,1,80,Ph? ki?n khác,12
2241,G?ng tay th? thao cá tính - Xám,,,480000,199,1,80,Ph? ki?n khác,12
2242,G?ng tay nam ELMI da dê EGM76 - ?en,,,590000,175,1,80,Ph? ki?n khác,12
2243,T? h?u ?á th?ch anh tím m?u m?i,0.23,712000,922000,245,24,83,Ph? ki?n khác,12
2244,N??c hoa nam AHAPERFUMES Aha878 - Hugo Boss In Motion 100ml (Cao),,,300000,263,1,80,Ph? ki?n khác,12
2245,N??c hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 100ml (Vuông),0.33,810000,1209000,166,1,80,Ph? ki?n khác,12
2246,L?c tay ?á Prehnite 10ly - Xanh,0.39,110000,180000,146,1,80,Ph? ki?n khác,12
2247,M?t ph?t di l?c ?á c?m th?ch huy?t - ??,0.4,1510000,2517000,175,1,80,Ph? ki?n khác,12
2248,Vòng tay Phong th?y mã não m?nh Kim 1585 - Tr?ng,,,300000,251,1,100,Ph? ki?n khác,12
2249,C?p dây chuy?n Vk love Ck ?áng yêu - Nâu,0.38,510000,823000,161,1,80,Ph? ki?n khác,12
2250,G?ng tay th? thao cá tính - ??,0.35,610000,938000,172,1,80,Ph? ki?n khác,12
2251,Combo 2 cà v?t nam b?n v?a th?i trang ,,,540000,128,1,80,Ph? ki?n khác,12
2252,L?c tay ?á th?ch anh tóc ?? 12-13ly - Nâu ??,,,300000,205,1,80,Ph? ki?n khác,12
2253,Vòng tay ?á c?m th?ch nhân t?o - Xanh lá,0.39,110000,180000,146,1,80,Ph? ki?n khác,12
2254,M?t ng?c obsididan quan th? âm ngàn tay - ?en,0.28,610000,847000,170,1,80,Ph? ki?n khác,12
2255,N??c hoa nam AHAPERFUMES Aha779 - Gucci Made to Measure 80ml,0.3,140000,200000,153,1,80,Ph? ki?n khác,12
2256,L?c tay ?á th?ch anh tóc vàng 6-8ly - Vàng,0.42,360000,621000,139,1,80,Ph? ki?n khác,12
2257,G?ng tay th? thao cá tính - Tr?ng,0.38,253000,408000,142,1,80,Ph? ki?n khác,12
2258,Combo 2 vòng tay ?á mã não nhân t?o - Nâu ??,,,340000,190,1,80,Ph? ki?n khác,12
2259,L?c tay ?á Th?ch Anh Tím d?p giác c?nh - Tím,0.33,1210000,1806000,115,1,80,Ph? ki?n khác,12
2260,L?c tay ?á m?t h? kh?c r?ng 14ly - Vàng,0.36,159000,248000,240,1,80,Ph? ki?n khác,12
2261,Combo 4 g?ng tay nam Hero motor,0.38,225000,363000,202,1,80,Ph? ki?n khác,12
2262,Dây chuy?n c?p gi?i tính - ?en,,,540000,131,1,80,Ph? ki?n khác,12
2263,Vòng tay trang s?c m?nh Th? 1645 - Vàng,0.4,610000,1017000,197,1,80,Ph? ki?n khác,12
